CMDLINE python src/main.py
MEM 1325.000000 1740998748.7260
MEM 1325.093750 1740998748.8311
MEM 1325.296875 1740998748.9362
MEM 1325.734375 1740998749.0413
MEM 1370.171875 1740998749.1467
MEM 1470.687500 1740998749.2521
MEM 1465.437500 1740998749.3583
MEM 1429.109375 1740998749.4649
MEM 1389.968750 1740998749.5701
MEM 1126.953125 1740998749.6753
MEM 1251.687500 1740998749.7804
MEM 1251.828125 1740998749.8846
MEM 1252.984375 1740998749.9897
MEM 1254.593750 1740998750.0949
MEM 1295.921875 1740998750.2026
MEM 1416.562500 1740998750.3082
MEM 1385.531250 1740998750.4134
MEM 1214.078125 1740998750.5186
MEM 1298.609375 1740998750.6223
MEM 1299.750000 1740998750.7234
MEM 1314.203125 1740998750.8285
MEM 1320.921875 1740998750.9337
MEM 1471.015625 1740998751.0388
MEM 1420.468750 1740998751.1441
MEM 1409.203125 1740998751.2476
MEM 1297.921875 1740998751.3529
MEM 1297.921875 1740998751.4581
MEM 1297.921875 1740998751.5633
MEM 1297.921875 1740998751.6685
MEM 1305.515625 1740998751.7736
MEM 1306.359375 1740998751.8787
MEM 1306.625000 1740998751.9838
MEM 1298.671875 1740998752.0889
MEM 1306.250000 1740998752.1941
MEM 1409.500000 1740998752.2997
MEM 1392.218750 1740998752.4080
MEM 1405.890625 1740998752.5132
MEM 1295.453125 1740998752.6184
MEM 1294.953125 1740998752.7235
MEM 1297.953125 1740998752.8286
MEM 1302.000000 1740998752.9337
MEM 1304.593750 1740998753.0361
MEM 1346.515625 1740998753.1414
MEM 1395.718750 1740998753.2450
MEM 1425.640625 1740998753.3502
MEM 1270.000000 1740998753.4516
MEM 1273.671875 1740998753.5567
MEM 1274.093750 1740998753.6612
MEM 1275.125000 1740998753.7664
MEM 1278.328125 1740998753.8715
MEM 1305.968750 1740998753.9766
MEM 1355.218750 1740998754.0780
MEM 1289.765625 1740998754.1843
MEM 1083.734375 1740998754.2895
MEM 1132.718750 1740998754.3946
MEM 1132.875000 1740998754.4998
MEM 1133.218750 1740998754.6049
MEM 1137.312500 1740998754.7100
MEM 1253.906250 1740998754.8155
MEM 1292.250000 1740998754.9207
MEM 1241.093750 1740998755.0231
MEM 1172.171875 1740998755.1282
MEM 1181.343750 1740998755.2312
MEM 1182.000000 1740998755.3364
MEM 1182.328125 1740998755.4415
MEM 1183.421875 1740998755.5466
MEM 1276.453125 1740998755.6519
MEM 1259.062500 1740998755.7572
MEM 1198.656250 1740998755.8624
MEM 1156.437500 1740998755.9675
MEM 1163.250000 1740998756.0730
MEM 1167.968750 1740998756.1771
MEM 1168.468750 1740998756.2822
MEM 1169.968750 1740998756.3855
MEM 1257.140625 1740998756.4859
MEM 1257.203125 1740998756.5911
MEM 1228.781250 1740998756.6914
MEM 1135.062500 1740998756.7967
MEM 1142.953125 1740998756.9019
MEM 1143.609375 1740998757.0070
MEM 1144.000000 1740998757.1122
MEM 1151.328125 1740998757.2173
MEM 1287.203125 1740998757.3196
MEM 1309.187500 1740998757.4248
MEM 1290.078125 1740998757.5300
MEM 982.781250 1740998757.6352
MEM 1088.968750 1740998757.7403
MEM 1091.953125 1740998757.8454
MEM 1092.781250 1740998757.9505
MEM 1097.859375 1740998758.0556
MEM 1131.859375 1740998758.1632
MEM 1263.812500 1740998758.2690
MEM 1296.093750 1740998758.3742
MEM 1042.437500 1740998758.4790
MEM 1141.406250 1740998758.5841
MEM 1142.703125 1740998758.6892
MEM 1142.968750 1740998758.7944
MEM 1148.250000 1740998758.8995
MEM 1209.437500 1740998759.0047
MEM 1230.359375 1740998759.1099
MEM 1162.046875 1740998759.2140
MEM 1227.671875 1740998759.3167
MEM 1200.671875 1740998759.4218
MEM 1208.328125 1740998759.5269
MEM 1208.734375 1740998759.6321
MEM 1209.546875 1740998759.7372
MEM 1209.968750 1740998759.8423
MEM 1231.515625 1740998759.9475
MEM 1185.078125 1740998760.0528
MEM 1224.843750 1740998760.1533
MEM 1150.156250 1740998760.2575
MEM 1090.093750 1740998760.3628
MEM 1099.656250 1740998760.4679
MEM 1099.843750 1740998760.5730
MEM 1113.843750 1740998760.6781
MEM 1120.250000 1740998760.7832
MEM 1263.093750 1740998760.8884
MEM 1206.875000 1740998760.9942
MEM 1199.890625 1740998761.0948
MEM 989.296875 1740998761.1967
MEM 1027.203125 1740998761.2982
MEM 1027.343750 1740998761.4036
MEM 1027.734375 1740998761.5087
MEM 1033.453125 1740998761.6110
MEM 1200.375000 1740998761.7162
MEM 1230.000000 1740998761.8216
MEM 1178.078125 1740998761.9268
MEM 1096.234375 1740998762.0319
MEM 1099.343750 1740998762.1370
MEM 1099.515625 1740998762.2421
MEM 1099.968750 1740998762.3472
MEM 1136.625000 1740998762.4524
MEM 1197.203125 1740998762.5579
MEM 1197.656250 1740998762.6621
MEM 1126.578125 1740998762.7638
MEM 1045.468750 1740998762.8686
MEM 1051.515625 1740998762.9738
MEM 1051.687500 1740998763.0789
MEM 1055.156250 1740998763.1841
MEM 1057.515625 1740998763.2892
MEM 1092.703125 1740998763.3944
MEM 1202.859375 1740998763.4960
MEM 1161.953125 1740998763.6014
MEM 964.140625 1740998763.7068
MEM 1079.187500 1740998763.8119
MEM 1079.296875 1740998763.9170
MEM 1080.171875 1740998764.0221
MEM 1080.781250 1740998764.1272
MEM 1157.578125 1740998764.2326
MEM 1227.890625 1740998764.3372
MEM 1202.156250 1740998764.4424
MEM 1054.531250 1740998764.5476
MEM 1058.296875 1740998764.6527
MEM 1058.437500 1740998764.7578
MEM 1058.734375 1740998764.8629
MEM 1059.390625 1740998764.9681
MEM 1106.609375 1740998765.0685
MEM 1164.531250 1740998765.1737
MEM 1099.703125 1740998765.2755
MEM 1121.875000 1740998765.3807
MEM 1127.375000 1740998765.4857
MEM 1129.015625 1740998765.5909
MEM 1143.109375 1740998765.6960
MEM 1145.953125 1740998765.8011
MEM 1127.671875 1740998765.9042
MEM 1119.375000 1740998766.0098
MEM 1142.734375 1740998766.1149
MEM 1050.421875 1740998766.2200
MEM 1050.421875 1740998766.3251
MEM 1054.531250 1740998766.4302
MEM 1055.671875 1740998766.5353
MEM 1056.312500 1740998766.6404
MEM 1062.765625 1740998766.7460
MEM 1103.203125 1740998766.8515
MEM 1162.250000 1740998766.9522
MEM 1192.656250 1740998767.0541
MEM 994.312500 1740998767.1593
MEM 1057.656250 1740998767.2644
MEM 1058.562500 1740998767.3696
MEM 1059.203125 1740998767.4747
MEM 1062.515625 1740998767.5798
MEM 1167.406250 1740998767.6860
MEM 1204.812500 1740998767.7914
MEM 1192.906250 1740998767.8966
MEM 1067.656250 1740998768.0018
MEM 1076.593750 1740998768.1069
MEM 1076.875000 1740998768.2120
MEM 1077.156250 1740998768.3171
MEM 1082.828125 1740998768.4222
MEM 1159.921875 1740998768.5282
MEM 1178.062500 1740998768.6335
MEM 1184.890625 1740998768.7387
MEM 1154.843750 1740998768.8428
MEM 1083.312500 1740998768.9481
MEM 1090.265625 1740998769.0509
MEM 1091.031250 1740998769.1560
MEM 1091.515625 1740998769.2611
MEM 1097.859375 1740998769.3662
MEM 1214.875000 1740998769.4688
MEM 1221.984375 1740998769.5740
MEM 1176.203125 1740998769.6746
MEM 1057.187500 1740998769.7797
MEM 1057.187500 1740998769.8850
MEM 1057.187500 1740998769.9854
MEM 1064.453125 1740998770.0905
MEM 1065.390625 1740998770.1956
MEM 1066.828125 1740998770.3007
MEM 1173.984375 1740998770.4062
MEM 1210.343750 1740998770.5079
MEM 1155.734375 1740998770.6131
MEM 1005.859375 1740998770.7183
MEM 1082.015625 1740998770.8234
MEM 1082.140625 1740998770.9285
MEM 1082.484375 1740998771.0336
MEM 1086.875000 1740998771.1387
MEM 1165.078125 1740998771.2439
MEM 1192.281250 1740998771.3489
MEM 1267.250000 1740998771.4542
MEM 1091.281250 1740998771.5593
MEM 1108.843750 1740998771.6644
MEM 1109.125000 1740998771.7696
MEM 1109.343750 1740998771.8747
MEM 1115.500000 1740998771.9783
MEM 1320.687500 1740998772.0840
MEM 1259.093750 1740998772.1892
MEM 1266.328125 1740998772.2894
MEM 1169.109375 1740998772.3946
MEM 1175.968750 1740998772.4952
MEM 1176.656250 1740998772.6003
MEM 1176.859375 1740998772.7054
MEM 1179.812500 1740998772.8074
MEM 1176.640625 1740998772.9162
MEM 1222.359375 1740998773.0214
MEM 1158.656250 1740998773.1267
MEM 1115.187500 1740998773.2319
MEM 1115.187500 1740998773.3371
MEM 1115.187500 1740998773.4423
MEM 1115.187500 1740998773.5475
MEM 1123.671875 1740998773.6526
MEM 1128.218750 1740998773.7577
MEM 1134.781250 1740998773.8629
MEM 1209.578125 1740998773.9694
MEM 1208.890625 1740998774.0744
MEM 1092.609375 1740998774.1888
MEM 1122.812500 1740998774.2941
MEM 1125.546875 1740998774.3968
MEM 929.000000 1740998774.4994
MEM 1048.640625 1740998774.6045
MEM 1048.765625 1740998774.7097
MEM 1049.015625 1740998774.8148
MEM 1049.453125 1740998774.9199
MEM 1108.843750 1740998775.0256
MEM 1120.062500 1740998775.1271
MEM 1143.875000 1740998775.2345
MEM 1098.140625 1740998775.3397
MEM 940.062500 1740998775.4434
MEM 1046.781250 1740998775.5485
MEM 1049.406250 1740998775.6536
MEM 1049.671875 1740998775.7588
MEM 1063.328125 1740998775.8639
MEM 1065.093750 1740998775.9689
MEM 1201.875000 1740998776.0742
MEM 1193.765625 1740998776.1795
MEM 1179.421875 1740998776.2834
MEM 1033.828125 1740998776.3886
MEM 1037.343750 1740998776.4938
MEM 1038.140625 1740998776.5989
MEM 1038.812500 1740998776.7040
MEM 1040.765625 1740998776.8091
MEM 1142.125000 1740998776.9143
MEM 1169.953125 1740998777.0192
MEM 1136.781250 1740998777.1245
MEM 1117.656250 1740998777.2387
MEM 1122.953125 1740998777.3439
MEM 1035.750000 1740998777.4520
MEM 1051.687500 1740998777.5571
MEM 1052.343750 1740998777.6583
MEM 1052.593750 1740998777.7635
MEM 1053.328125 1740998777.8686
MEM 1055.609375 1740998777.9737
MEM 1123.187500 1740998778.0794
MEM 1097.109375 1740998778.1848
MEM 997.656250 1740998778.2879
MEM 1008.234375 1740998778.3930
MEM 1011.156250 1740998778.4945
MEM 1011.562500 1740998778.5996
MEM 1017.968750 1740998778.7047
MEM 1041.593750 1740998778.8101
MEM 1104.750000 1740998778.9159
MEM 1113.984375 1740998779.0211
MEM 1011.406250 1740998779.1225
MEM 1032.687500 1740998779.2276
MEM 1033.468750 1740998779.3327
MEM 1033.671875 1740998779.4378
MEM 1034.109375 1740998779.5430
MEM 1067.312500 1740998779.6482
MEM 1199.750000 1740998779.7534
MEM 1183.593750 1740998779.8586
MEM 932.593750 1740998779.9630
MEM 1026.703125 1740998780.0681
MEM 1027.031250 1740998780.1732
MEM 1027.250000 1740998780.2784
MEM 1027.625000 1740998780.3835
MEM 1056.484375 1740998780.4888
MEM 1116.234375 1740998780.5930
MEM 1132.343750 1740998780.6946
MEM 997.125000 1740998780.7961
MEM 979.859375 1740998780.9012
MEM 981.000000 1740998781.0063
MEM 982.765625 1740998781.1114
MEM 983.187500 1740998781.2165
MEM 983.812500 1740998781.3216
MEM 1085.015625 1740998781.4284
MEM 1204.859375 1740998781.5293
MEM 1191.593750 1740998781.6312
MEM 1030.843750 1740998781.7365
MEM 1030.843750 1740998781.8417
MEM 1030.843750 1740998781.9469
MEM 1030.843750 1740998782.0521
MEM 1030.843750 1740998782.1573
MEM 1035.203125 1740998782.2624
MEM 1035.484375 1740998782.3675
MEM 1037.562500 1740998782.4726
MEM 1105.921875 1740998782.5798
MEM 1173.343750 1740998782.6806
MEM 1099.531250 1740998782.7860
MEM 990.515625 1740998782.8912
MEM 1010.296875 1740998782.9963
MEM 1011.828125 1740998783.1014
MEM 1012.250000 1740998783.2066
MEM 1012.968750 1740998783.3117
MEM 1135.562500 1740998783.4204
MEM 1146.187500 1740998783.5215
MEM 1149.078125 1740998783.6223
MEM 1006.421875 1740998783.7274
MEM 1010.890625 1740998783.8326
MEM 1011.609375 1740998783.9330
MEM 1012.015625 1740998784.0381
MEM 1012.531250 1740998784.1433
MEM 1148.593750 1740998784.2484
MEM 1195.109375 1740998784.3488
MEM 1176.437500 1740998784.4635
MEM 1157.562500 1740998784.5684
MEM 1097.765625 1740998784.6735
MEM 1082.109375 1740998784.7788
MEM 1085.781250 1740998784.8839
MEM 1086.062500 1740998784.9890
MEM 1086.437500 1740998785.0892
MEM 1090.421875 1740998785.1947
MEM 1128.687500 1740998785.2960
MEM 1183.093750 1740998785.4012
MEM 1097.156250 1740998785.5054
MEM 1040.375000 1740998785.6106
MEM 1044.265625 1740998785.7158
MEM 1044.765625 1740998785.8209
MEM 1012.625000 1740998785.9261
MEM 958.421875 1740998786.0312
MEM 1001.015625 1740998786.1367
MEM 1065.859375 1740998786.2406
MEM 1070.234375 1740998786.3459
MEM 999.281250 1740998786.4510
MEM 997.484375 1740998786.5546
MEM 1002.390625 1740998786.6597
MEM 1002.687500 1740998786.7649
MEM 1003.531250 1740998786.8700
MEM 1004.234375 1740998786.9751
MEM 1079.562500 1740998787.0759
MEM 1049.890625 1740998787.1814
MEM 993.765625 1740998787.2847
MEM 958.156250 1740998787.3857
MEM 1013.578125 1740998787.4909
MEM 1013.703125 1740998787.5959
MEM 1014.312500 1740998787.6976
MEM 1015.109375 1740998787.8027
MEM 1048.812500 1740998787.9080
MEM 1090.343750 1740998788.0133
MEM 1080.906250 1740998788.1189
MEM 987.687500 1740998788.2240
MEM 1001.031250 1740998788.3292
MEM 1001.187500 1740998788.4343
MEM 1002.984375 1740998788.5394
MEM 1004.890625 1740998788.6445
MEM 1153.828125 1740998788.7499
MEM 1156.187500 1740998788.8552
MEM 1156.625000 1740998788.9593
MEM 1029.390625 1740998789.0645
MEM 1033.171875 1740998789.1696
MEM 1034.531250 1740998789.2735
MEM 1034.703125 1740998789.3785
MEM 1039.140625 1740998789.4836
MEM 1068.343750 1740998789.5927
MEM 1141.140625 1740998789.6981
MEM 1119.906250 1740998789.8028
MEM 1106.468750 1740998789.9080
MEM 1082.531250 1740998790.0131
MEM 1085.453125 1740998790.1182
MEM 1085.640625 1740998790.2234
MEM 1085.218750 1740998790.3285
MEM 1085.703125 1740998790.4336
MEM 1232.890625 1740998790.5388
MEM 1170.828125 1740998790.6444
MEM 1178.125000 1740998790.7473
MEM 1054.781250 1740998790.8527
MEM 1054.781250 1740998790.9579
MEM 1054.734375 1740998791.0631
MEM 1054.734375 1740998791.1683
MEM 1058.921875 1740998791.2735
MEM 1059.093750 1740998791.3786
MEM 1059.406250 1740998791.4837
MEM 1097.031250 1740998791.5897
MEM 1112.156250 1740998791.6934
MEM 1134.953125 1740998791.7990
MEM 1074.031250 1740998791.9042
MEM 1062.390625 1740998792.0093
MEM 1070.453125 1740998792.1144
MEM 1070.609375 1740998792.2195
MEM 1071.015625 1740998792.3246
MEM 1080.171875 1740998792.4298
MEM 1193.593750 1740998792.5349
MEM 1154.109375 1740998792.6365
MEM 1110.062500 1740998792.7416
MEM 878.453125 1740998792.8468
MEM 964.843750 1740998792.9478
MEM 965.203125 1740998793.0528
MEM 965.609375 1740998793.1579
MEM 979.937500 1740998793.2630
MEM 987.734375 1740998793.3681
MEM 1137.468750 1740998793.4737
MEM 1151.687500 1740998793.5796
MEM 1092.140625 1740998793.6829
MEM 1043.781250 1740998793.7881
MEM 1053.765625 1740998793.8931
MEM 1054.375000 1740998793.9982
MEM 1057.953125 1740998794.1033
MEM 1065.234375 1740998794.2084
MEM 1094.093750 1740998794.3109
MEM 1087.031250 1740998794.4161
MEM 1074.359375 1740998794.5210
MEM 1102.093750 1740998794.6264
MEM 1105.750000 1740998794.7316
MEM 1057.953125 1740998794.8325
MEM 1084.218750 1740998794.9378
MEM 1087.390625 1740998795.0429
MEM 1089.671875 1740998795.1463
MEM 1087.625000 1740998795.2514
MEM 1088.203125 1740998795.3564
MEM 1121.453125 1740998795.4616
MEM 1103.937500 1740998795.5670
MEM 1136.078125 1740998795.6677
MEM 1037.968750 1740998795.7729
MEM 1073.687500 1740998795.8780
MEM 1074.234375 1740998795.9831
MEM 1074.781250 1740998796.0882
MEM 1074.578125 1740998796.1933
MEM 1101.812500 1740998796.2994
MEM 1212.046875 1740998796.4049
MEM 1204.078125 1740998796.5101
MEM 1031.875000 1740998796.6133
MEM 1017.171875 1740998796.7185
MEM 1026.000000 1740998796.8236
MEM 1026.093750 1740998796.9287
MEM 1026.484375 1740998797.0338
MEM 1036.359375 1740998797.1389
MEM 1205.562500 1740998797.2441
MEM 1174.343750 1740998797.3451
MEM 1224.703125 1740998797.4510
MEM 1124.562500 1740998797.5561
MEM 1077.218750 1740998797.6613
MEM 1077.218750 1740998797.7664
MEM 1077.562500 1740998797.8715
MEM 1083.328125 1740998797.9766
MEM 1083.500000 1740998798.0790
MEM 1083.984375 1740998798.1841
MEM 1086.578125 1740998798.2848
MEM 1164.906250 1740998798.3900
MEM 1189.937500 1740998798.4952
MEM 1140.671875 1740998798.6003
MEM 1064.921875 1740998798.7054
MEM 1076.968750 1740998798.8112
MEM 1077.078125 1740998798.9163
MEM 1077.921875 1740998799.0214
MEM 1078.343750 1740998799.1265
MEM 1131.078125 1740998799.2318
MEM 1175.234375 1740998799.3370
MEM 1247.000000 1740998799.4423
MEM 982.593750 1740998799.5461
MEM 1099.515625 1740998799.6513
MEM 1104.453125 1740998799.7564
MEM 1105.203125 1740998799.8615
MEM 1105.453125 1740998799.9666
MEM 1108.750000 1740998800.0717
MEM 1167.687500 1740998800.1769
MEM 1132.937500 1740998800.2777
MEM 1128.437500 1740998800.3831
MEM 1110.875000 1740998800.4896
MEM 1084.343750 1740998800.5915
MEM 977.875000 1740998800.6949
MEM 990.203125 1740998800.7977
MEM 1003.671875 1740998800.9028
MEM 1003.906250 1740998801.0079
MEM 1009.796875 1740998801.1130
MEM 1017.546875 1740998801.2181
MEM 1162.921875 1740998801.3183
MEM 1151.515625 1740998801.4235
MEM 1076.625000 1740998801.5287
MEM 980.953125 1740998801.6338
MEM 980.953125 1740998801.7390
MEM 980.953125 1740998801.8441
MEM 985.953125 1740998801.9492
MEM 987.984375 1740998802.0543
MEM 989.093750 1740998802.1594
MEM 989.468750 1740998802.2645
MEM 996.515625 1740998802.3697
MEM 1188.953125 1740998802.4749
MEM 1189.375000 1740998802.5811
MEM 1055.890625 1740998802.6862
MEM 1062.343750 1740998802.7913
MEM 1064.578125 1740998802.8964
MEM 1064.875000 1740998803.0015
MEM 1065.296875 1740998803.1066
MEM 1071.515625 1740998803.2117
MEM 1084.203125 1740998803.3128
MEM 1139.000000 1740998803.4186
MEM 1131.593750 1740998803.5237
MEM 975.281250 1740998803.6290
MEM 1082.468750 1740998803.7340
MEM 1082.656250 1740998803.8392
MEM 1075.906250 1740998803.9443
MEM 1085.500000 1740998804.0494
MEM 1174.359375 1740998804.1584
MEM 1150.421875 1740998804.2635
MEM 1141.000000 1740998804.3687
MEM 1027.234375 1740998804.4740
MEM 1072.234375 1740998804.5750
MEM 1072.234375 1740998804.6802
MEM 1072.234375 1740998804.7854
MEM 1077.328125 1740998804.8906
MEM 1067.203125 1740998804.9952
MEM 1067.515625 1740998805.1003
MEM 1067.953125 1740998805.2054
MEM 1103.765625 1740998805.3106
MEM 1233.343750 1740998805.4124
MEM 1202.203125 1740998805.5183
MEM 1058.500000 1740998805.6208
MEM 1084.468750 1740998805.7259
MEM 1089.218750 1740998805.8310
MEM 1090.593750 1740998805.9361
MEM 1090.796875 1740998806.0412
MEM 1091.125000 1740998806.1463
MEM 1139.562500 1740998806.2516
MEM 1216.781250 1740998806.3528
MEM 1222.890625 1740998806.4581
MEM 1049.546875 1740998806.5594
MEM 1084.234375 1740998806.6623
MEM 1085.484375 1740998806.7674
MEM 1085.750000 1740998806.8725
MEM 1086.656250 1740998806.9776
MEM 1118.484375 1740998807.0831
MEM 1239.421875 1740998807.1847
MEM 1243.703125 1740998807.2955
MEM 1212.968750 1740998807.4039
MEM 1152.546875 1740998807.5092
MEM 1089.015625 1740998807.6157
MEM 1097.171875 1740998807.7208
MEM 1097.687500 1740998807.8258
MEM 1107.031250 1740998807.9309
MEM 1121.687500 1740998808.0361
MEM 1172.375000 1740998808.1365
MEM 1134.328125 1740998808.2389
MEM 1152.875000 1740998808.3440
MEM 1058.984375 1740998808.4492
MEM 1133.984375 1740998808.5544
MEM 1138.906250 1740998808.6595
MEM 1139.015625 1740998808.7646
MEM 1139.265625 1740998808.8697
MEM 1139.828125 1740998808.9748
MEM 1153.765625 1740998809.0799
MEM 1193.250000 1740998809.1854
MEM 1213.000000 1740998809.2907
MEM 1032.109375 1740998809.3914
MEM 1075.156250 1740998809.4972
MEM 1085.687500 1740998809.6023
MEM 1086.156250 1740998809.7074
MEM 1086.640625 1740998809.8125
MEM 1089.406250 1740998809.9176
MEM 1238.468750 1740998810.0228
MEM 1235.640625 1740998810.1279
MEM 1187.734375 1740998810.2330
MEM 1129.703125 1740998810.3382
MEM 1134.781250 1740998810.4433
MEM 1134.843750 1740998810.5484
MEM 1135.750000 1740998810.6535
MEM 1136.390625 1740998810.7586
MEM 1186.812500 1740998810.8637
MEM 1348.203125 1740998810.9702
MEM 1317.656250 1740998811.0754
MEM 1153.750000 1740998811.1806
MEM 1191.828125 1740998811.2815
MEM 1192.671875 1740998811.3866
MEM 1193.546875 1740998811.4917
MEM 1196.375000 1740998811.5968
MEM 1314.765625 1740998811.7029
MEM 1310.468750 1740998811.8081
MEM 1326.031250 1740998811.9132
MEM 1147.125000 1740998812.0184
MEM 1171.250000 1740998812.1235
MEM 1171.250000 1740998812.2286
MEM 1171.250000 1740998812.3336
MEM 1171.250000 1740998812.4386
MEM 1171.250000 1740998812.5437
MEM 1181.609375 1740998812.6488
MEM 1181.687500 1740998812.7539
MEM 1181.734375 1740998812.8590
MEM 1181.859375 1740998812.9641
MEM 1182.171875 1740998813.0692
MEM 1194.562500 1740998813.1743
MEM 1343.296875 1740998813.2796
MEM 1316.906250 1740998813.3851
MEM 1336.921875 1740998813.4878
MEM 1266.171875 1740998813.5930
MEM 1197.312500 1740998813.6981
MEM 1197.312500 1740998813.8033
MEM 1197.312500 1740998813.9084
MEM 1197.312500 1740998814.0136
MEM 1197.312500 1740998814.1186
MEM 1197.312500 1740998814.2237
MEM 1197.312500 1740998814.3287
MEM 1197.312500 1740998814.4338
MEM 1197.312500 1740998814.5389
MEM 1197.312500 1740998814.6440
MEM 1202.453125 1740998814.7491
MEM 1202.531250 1740998814.8558
MEM 1202.593750 1740998814.9609
MEM 1202.703125 1740998815.0661
MEM 1202.890625 1740998815.1712
MEM 1210.828125 1740998815.2763
MEM 1282.125000 1740998815.3792
MEM 1282.093750 1740998815.4810
MEM 1277.859375 1740998815.5863
MEM 1198.406250 1740998815.6915
MEM 1093.671875 1740998815.7968
MEM 1108.390625 1740998815.9020
MEM 1108.390625 1740998816.0039
MEM 1108.390625 1740998816.1089
MEM 1108.390625 1740998816.2143
MEM 1108.390625 1740998816.3197
MEM 1108.390625 1740998816.4251
MEM 1108.390625 1740998816.5304
MEM 1108.390625 1740998816.6326
MEM 1108.390625 1740998816.7382
MEM 1108.390625 1740998816.8434
MEM 1108.390625 1740998816.9488
MEM 1108.390625 1740998817.0542
MEM 1108.390625 1740998817.1595
MEM 1108.390625 1740998817.2602
MEM 1108.390625 1740998817.3655
MEM 1108.390625 1740998817.4710
MEM 1108.390625 1740998817.5763
MEM 1108.390625 1740998817.6819
MEM 1108.390625 1740998817.7874
MEM 983.953125 1740998817.8926
MEM 986.312500 1740998817.9955
MEM 986.406250 1740998818.1007
MEM 986.500000 1740998818.2057
MEM 986.593750 1740998818.3109
MEM 1001.734375 1740998818.4160
MEM 1016.078125 1740998818.5211
MEM 1075.812500 1740998818.6292
MEM 1128.843750 1740998818.7355
MEM 1047.281250 1740998818.8433
MEM 1102.484375 1740998818.9499
MEM 1085.500000 1740998819.0551
MEM 1047.203125 1740998819.1603
MEM 966.687500 1740998819.2655
MEM 926.515625 1740998819.3708
MEM 926.515625 1740998819.4760
MEM 931.437500 1740998819.5812
MEM 933.343750 1740998819.6864
MEM 933.406250 1740998819.7915
MEM 933.500000 1740998819.8966
MEM 933.593750 1740998820.0017
MEM 934.359375 1740998820.1068
MEM 961.859375 1740998820.2211
MEM 1029.578125 1740998820.3264
MEM 1038.578125 1740998820.4341
MEM 1010.218750 1740998820.5394
MEM 931.625000 1740998820.6447
MEM 932.625000 1740998820.7501
MEM 932.625000 1740998820.8552
MEM 945.296875 1740998820.9604
MEM 945.406250 1740998821.0655
MEM 945.484375 1740998821.1706
MEM 945.593750 1740998821.2757
MEM 946.000000 1740998821.3808
MEM 948.171875 1740998821.4859
MEM 1048.546875 1740998821.5912
MEM 1101.406250 1740998821.6968
MEM 1073.437500 1740998821.8020
MEM 916.125000 1740998821.9073
MEM 957.531250 1740998822.0125
MEM 957.531250 1740998822.1176
MEM 957.531250 1740998822.2228
MEM 957.531250 1740998822.3279
MEM 957.531250 1740998822.4330
MEM 957.531250 1740998822.5381
MEM 957.531250 1740998822.6431
MEM 961.015625 1740998822.7482
MEM 961.750000 1740998822.8533
MEM 962.015625 1740998822.9584
MEM 962.406250 1740998823.0635
MEM 962.875000 1740998823.1686
MEM 972.750000 1740998823.2737
MEM 1082.859375 1740998823.3835
MEM 1127.734375 1740998823.4888
MEM 1115.187500 1740998823.5907
MEM 1025.125000 1740998823.6959
MEM 984.250000 1740998823.8011
MEM 1001.828125 1740998823.9063
MEM 1006.125000 1740998824.0114
MEM 1006.156250 1740998824.1165
MEM 1006.234375 1740998824.2216
MEM 1006.343750 1740998824.3267
MEM 1006.578125 1740998824.4318
MEM 1007.656250 1740998824.5369
MEM 1122.703125 1740998824.6423
MEM 1219.875000 1740998824.7468
MEM 1227.671875 1740998824.8519
MEM 1019.234375 1740998824.9570
MEM 1108.703125 1740998825.0588
MEM 1108.796875 1740998825.1617
MEM 1108.921875 1740998825.2668
MEM 1109.937500 1740998825.3719
MEM 1110.187500 1740998825.4770
MEM 1112.281250 1740998825.5835
MEM 1182.125000 1740998825.6890
MEM 1114.109375 1740998825.7896
MEM 1106.453125 1740998825.8951
MEM 1011.015625 1740998825.9956
MEM 1118.250000 1740998826.1008
MEM 1118.250000 1740998826.2012
MEM 1118.250000 1740998826.3063
MEM 1118.250000 1740998826.4113
MEM 1118.250000 1740998826.5164
MEM 1118.250000 1740998826.6214
MEM 1118.250000 1740998826.7265
MEM 1118.250000 1740998826.8316
MEM 1118.250000 1740998826.9368
MEM 1118.250000 1740998827.0418
MEM 1118.250000 1740998827.1469
MEM 1118.250000 1740998827.2519
MEM 1118.250000 1740998827.3570
MEM 1118.250000 1740998827.4620
MEM 1118.250000 1740998827.5671
MEM 1118.250000 1740998827.6721
MEM 1090.625000 1740998827.7772
MEM 1090.625000 1740998827.8822
MEM 1059.468750 1740998827.9873
MEM 1059.468750 1740998828.0923
MEM 1059.468750 1740998828.1974
MEM 1059.468750 1740998828.3025
MEM 948.468750 1740998828.4078
MEM 949.656250 1740998828.5127
MEM 949.859375 1740998828.6178
MEM 950.031250 1740998828.7229
MEM 951.328125 1740998828.8232
MEM 952.593750 1740998828.9283
MEM 959.531250 1740998829.0334
MEM 970.359375 1740998829.1385
MEM 1027.234375 1740998829.2436
MEM 1028.187500 1740998829.3488
MEM 1150.546875 1740998829.4542
MEM 1164.781250 1740998829.5595
MEM 1165.656250 1740998829.6646
MEM 1166.890625 1740998829.7698
MEM 1145.265625 1740998829.8749
MEM 1146.062500 1740998829.9800
MEM 1147.171875 1740998830.0852
MEM 1138.281250 1740998830.1904
MEM 1139.765625 1740998830.2955
MEM 1141.109375 1740998830.4006
MEM 1142.187500 1740998830.5057
